subject_number,type_of_activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std()
8,walking_up,0.283484089210526,-0.0274563176709677,-0.0842417195026316,-0.0895097688777778,0.059224445875,0.256836915285714,0.123783367772727,0.0747607892413793,-0.119872773723333,0.120863703215,0.111317788464286,-0.039936360826087,-0.148662277518519,-0.243943976476667,-0.394467855454545,-0.58076854246875,-0.579702334594595,-0.826205858648649,0.0454103259047619,0.171031845204545,0.180960423680952,0.143946153181818,0.148644903681818,0.0855801868458333,0.0730163790454546,0.068797640326087,0.02257022384,0.0234609595714286,0.129232403272727,0.0593170955172414,-0.167356567689655,-0.217697411615385,0.104008292153846,-0.140580297682143,0.08318024956,-0.0148420162666667,-0.0574953944,-0.0804818696517241,-0.136262825096774,-0.1680193187,0.00641297515440001,0.0273535361583333,0.200233188954545,0.188887348086957,0.137777118295833,0.222078581526316,0.0557494098421053,0.163789890334483,0.0206774162416667,0.04942254925,-0.0199502677380952,0.0692973864112857,-0.0844034956800001,-0.0059615700037037,-0.1865435316,-0.257653368962963,-0.273382397411765,-0.41094099884375,-0.269581650219259,-0.12041111685,-0.130689007,-0.193927191068966,-0.262137048818182,-0.334650174606897,-0.305438281388889,-0.4435937934
8,sitting,0.267491472934783,-0.0165774646809524,-0.0919011319391304,-0.926641974533333,-0.940114578608696,-0.962155297333333,0.0293515792758621,0.0887290053846154,0.100254846093333,-0.0549214111081081,-0.0403769211904762,0.0377879320222222,-0.869383769777778,-0.919524378444445,-0.896776035369565,-0.864811294488889,-0.763331138604651,-0.571674725697674,-0.884845935555556,-0.922575637272727,-0.8628777696875,-0.0327382527586207,0.247717015925926,0.456843250769231,0.0787996511,0.0639686134137931,0.0583521151032258,0.0033404254,-0.0299114303,-0.15775642589,-0.0385019562,-0.00712446854857142,-0.03772672075,-0.121688812606061,-0.891850459512195,-0.725968990789474,-0.838895888222222,-0.8726233666,0.0458591857742857,0.015952306952381,-0.247361499034483,-0.206461827257143,-0.39406130748718,-0.570136469702439,-0.717220174009756,-0.706520301255814,-0.76958219035,-0.700525281772727,-0.826914329777778,-0.869900888565218,-0.891729494826087,-0.931959757130435,-0.990858009565217,-0.988399813913043,-0.994560405652174,-0.993216193043478,-0.987393917608696,-0.982242304130435,-0.997913677173913,-0.993952218695652,-0.970010275652174,-0.981086163913043,-0.896061083111111,-0.847494384193478,-0.340172003108108,-0.347770580102564
8,standing,0.279620986111111,-0.018667706452,-0.105107936388889,-0.974294066843137,-0.900352354355556,-0.965102470943396,0.0240917653714286,0.08144282744,0.159851524157895,0.00066074600000001,-0.019164188252,0.11547939524122,-0.923650761458333,-0.6708984902,-0.547582924888889,-0.21659423625,-0.028349972195122,-0.194969086615385,0.142284654242424,0.446928670344828,0.560659911875,0.412949106451613,0.174990423333333,-0.317181806590909,-0.0121307013483871,0.00318601305609757,-0.1288067833,-0.177632409153192,-0.318211324141304,-0.505932978371795,-0.0199412242222222,0.092243409027027,-0.230381326482609,-0.323085633326923,-0.357604487317073,-0.1569370017,-0.7567613074,-0.5880007543,0.0939060350733333,0.10366687548,-0.36024145644375,-0.578383010725581,-0.534946417372,-0.753922389577778,-0.708321623694,-0.73348198372,-0.831643870603774,-0.905420366060784,-0.888803011462963,-0.956469898703774,-0.952365885692308,-0.905899147777778,-0.98771145962963,-0.989671475555556,-0.990839895740741,-0.988137270555556,-0.981092388148148,-0.98948284537037,-0.990682184074074,-0.992307860185185,-0.975474196666667,-0.962954049259259,-0.820390443944445,-0.786478318679245,-0.44875682805625,-0.618302927202222
8,laying,0.261254282907407,-0.023986818334,-0.0988646049857692,-0.864042525555556,-0.944830309814815,-0.940133552222222,0.145694696386552,0.128777330275758,0.0972944136631579,0.009193083115,-0.0370972419054054,0.151853827411538,-0.80932976634,-0.709904242403846,-0.668938959170213,-0.46926213,-0.34382425402439,-0.164075789428571,-0.0141447891428572,0.374447807142857,0.791191696551724,0.54239160375,0.330688982727273,-0.0600383756818182,0.0401382618128205,-0.02438113744,-0.083359221948718,-0.183462191853659,-0.291154798284444,-0.511180845860465,0.0685347138486487,0.00152994095277778,-0.172911397693878,-0.199983820318182,-0.358220223947368,-0.19677170175,-0.699762484854167,-0.641541199393333,0.05151999365625,0.119307914793333,-0.457478639800952,-0.473741820192083,-0.656392678053556,-0.5876742005,-0.623611195640426,-0.643122815238462,-0.699812562311765,-0.771914319269231,-0.862746136409804,-0.862406382886793,-0.905519072557692,-0.88931360462963,-0.991367743518519,-0.988327538148148,-0.978989780740741,-0.984506992592592,-0.980084975185185,-0.982548004074074,-0.995452952962963,-0.994064006851852,-0.970666198888889,-0.977365315925926,-0.848860640148148,-0.894275389423077,-0.18381046151282,-0.149200383444444
9,walking,0.278502842115385,-0.0236477681544186,-0.0927194763084423,-0.207542925423077,-0.222807657557692,-0.0848137993346667,0.0688354491428571,0.075301746272973,0.0720949841212121,-0.00633754233589743,-0.0525163784571429,-0.0107411123235294,-0.717618414117647,-0.912666213269231,-0.899310189230769,-0.803550848039216,-0.690155729958333,-0.609698655333333,-0.387337087284615,-0.217211789802326,-0.219281509378788,0.069072388125,0.0829577414193548,0.0754881013333333,0.117169621063889,0.129299865640625,0.0845022914054054,0.0746998109181818,0.06432424825,-0.0672718980282051,-0.0117633306552632,-0.00875160390322581,0.0600365615,-0.105811720594595,-0.4446071244216,-0.479630952836735,-0.345028665531915,-0.565482775111111,0.147226785916667,0.0569031361606061,0.059152466271875,-0.039861223,-0.05503427453125,0.0371653356351351,-0.0851001259097561,-0.09807421475,-0.246120178675,-0.106865734764706,-0.043436018974359,-0.201912099459459,-0.0891232362682927,-0.0588883709487179,-0.799873051538462,-0.783946298076923,-0.786137121153846,-0.813690002884615,-0.816230830961539,-0.842624630192308,-0.813762104423077,-0.837013453461539,-0.830292523461539,-0.812644455769231,-0.477738541980769,-0.528489314942308,-0.603456798636364,-0.425610439111111
9,walking_down,0.262436475714286,-0.0332046746355526,-0.0917548549740816,-0.311042260897959,-0.315244127285714,-0.275873739208333,0.171092447653846,0.0660899724764706,-0.057820366325,-0.194425053368421,-0.121063769588235,0.0756935987466667,-0.843577383877551,-0.873659509782609,-0.698647591086957,-0.620288497368571,-0.303863544494444,-0.1754688852925,-0.322696874131579,-0.244071642058824,-0.158979269166667,-0.0509379833571429,0.0578925877777778,-0.146041317419355,-0.085961871721875,0.0295790637586207,-0.0268141988445946,-0.145201827058974,-0.158605228973684,-0.242532042012564,-0.0447464128888889,9.10067812499868e-05,0.0778763934129032,-0.0861282922432432,-0.581790462720435,-0.568894596855556,-0.431836983953488,-0.58369842025,0.137028299857143,0.0381440043591892,-0.0560398861818182,-0.0571830779939394,-0.0463997854324324,-0.0568564758515151,-0.0898790331444444,-0.129267790441026,-0.372876667588571,-0.216404711,-0.227744975972973,-0.208005848392105,-0.1946125683125,-0.226947080878788,-0.895366774285714,-0.905321265510204,-0.895659706938776,-0.906868173061224,-0.861345278571429,-0.886388247142857,-0.921818102040816,-0.94137784122449,-0.769946383877551,-0.759129721020408,-0.458571801938776,-0.534646157630435,-0.275496370375,-0.223245188421053
9,walking_up,0.295923445,-0.0294010051004857,-0.08691970908,-0.0531792337142857,0.197569337583333,-0.185643821571429,0.0187570208461539,0.07190260408,0.0696610987,0.0326123884153846,0.0796492013076923,0.0586745485043478,-0.124577286433333,-0.299028518151515,-0.536558307692308,-0.811210524146341,-0.883782912682927,-0.857318848536585,-0.195170440736842,-0.245233097470968,-0.244256401297143,-0.263912849169444,-0.292325112242424,-0.216293290745161,0.00704312558620689,-0.04339650352,-0.0852986982333333,-0.01117535584375,-0.109362363111111,0.0241410355,0.0383327251565217,0.108681155635714,0.0981995829677419,-0.007214823375,-0.25188617815,-0.30266703525,-0.0272872818846154,0.0339260934375,-0.0895596912500001,0.113948523448276,-0.0178009708571429,0.112037240634615,0.0855541225806452,-0.060218695632,0.157164359826087,0.0371851721333333,-0.148947268405714,-0.2390039783225,-0.29081699034375,-0.207604741857143,-0.218809199377778,-0.2743370692,-0.604384263073171,-0.60117196402439,-0.629070307,-0.629405013571429,-0.6308468085,-0.631014997341463,-0.470734922894737,-0.519419970526316,-0.752113891428571,-0.722579929857143,-0.746247870476191,-0.752727293809524,-0.6495667,-0.651448823404762
9,sitting,0.24832674354,-0.0284772159229167,-0.101435517947727,-0.80789859536,-0.9246746678,-0.8640111484,0.0291573914722222,-0.0704569702551724,0.0261297101617647,0.0142043126545454,0.0276822488064516,-0.0427568060223077,-0.791239692354167,-0.7986974845,-0.557614653311111,-0.526448805622222,-0.450038608103333,0.00860886051282051,-0.322028352424243,0.166067337586207,0.425507318275862,0.426718067241379,0.216980642647059,-0.145682313243243,-0.171286012846154,-0.301152167604651,-0.419927014109756,-0.5099925157025,-0.564442385292683,-0.655696229446809,-0.0793557663,0.0615973389230769,-0.39876097803617,-0.479538427521739,-0.227558590882353,-0.131084425135135,-0.462580242426829,-0.403085968,0.0812325631848485,-0.00283707063303031,-0.709692770725,-0.636678978851111,-0.674145080822222,-0.6553145709375,-0.742566488725,-0.561114722344445,-0.804541206770833,-0.826802806918367,-0.876363215957447,-0.838000313877551,-0.895059736918367,-0.918556472938775,-0.9670114336,-0.9723017356,-0.9596643078,-0.9731263852,-0.968845551836735,-0.9534594348,-0.9714708416,-0.9666141434,-0.9391538048,-0.8892116624,-0.600436994875,-0.598777819266667,-0.811088044583333,-0.855488809851064
9,standing,0.282310057333333,-0.0223245304238095,-0.0982435973325581,-0.873529333911111,-0.953733831111111,-0.921603634,0.0596431938846154,0.00700255655806453,-0.0511192925192308,0.0833750703774194,-0.049388975603125,-0.06279971684375,-0.823446595139535,-0.727898124976744,-0.694846753513514,-0.310394432257143,-0.21812488,-0.0263192679285714,-0.233433652068966,0.515221434285714,0.626804683448276,0.2690525588,0.0888985725,-0.397836437666667,-0.129459548407812,-0.211313355,-0.316189401552632,-0.413631443412368,-0.500204825578947,-0.641964783315789,0.0266580421290323,0.0144600983,-0.170867496378378,-0.294161012721053,-0.190133638,0.00266909266666662,-0.573555077446154,-0.424308325710526,0.0121916770382353,-0.0347463141296296,-0.676878245028571,-0.61722335602439,-0.743489754894737,-0.607718218268293,-0.718926126512821,-0.702748197675,-0.864802919285714,-0.875779070045556,-0.936038670444444,-0.946150246222222,-0.959351772954545,-0.922030541111111,-0.981667211111111,-0.980042865777778,-0.980772059555555,-0.978584512,-0.980134047777778,-0.977409359555556,-0.966037499555556,-0.959297752888889,-0.9167105566,-0.910289937911111,-0.713868166348837,-0.641590709547619,-0.758756718183721,-0.829244586571429
9,laying,0.2591955368,-0.0221267696458333,-0.103571438542,-0.9081829573,-0.9194501208,-0.9379177084,0.0602089703862069,0.107496580293548,0.128956146133333,0.0151702912058824,0.0667765916996428,0.0501364445513514,-0.725472909813954,-0.4779602342975,-0.363682522439024,-0.4305913295,-0.085680631962963,0.21460411227027,0.0267934651724138,0.124071943783784,-0.215121159393939,-0.16759107525,-0.467452993783784,-0.430868488444444,-0.57558815503,-0.564906308076744,-0.641532156581395,-0.6400911466625,-0.78144050972093,-0.6493982122,-0.000775961851851846,0.0578529733142857,-0.534440707583333,-0.611338568291667,-0.298894617027027,-0.323182664473684,-0.286793041542857,-0.172093019583333,0.0233978887257143,0.0096570691875,-0.685775511452381,-0.626771770266667,-0.655351057933333,-0.641875813093023,-0.617499679395349,-0.6263477285,-0.870485772083333,-0.861414932744681,-0.873788594897959,-0.92866644214,-0.9393291914,-0.952583914285714,-0.9742839574,-0.9769390008,-0.9733761048,-0.9756175064,-0.9768083684,-0.9669244628,-0.966293717,-0.963971806,-0.893617279591837,-0.9157240954,-0.65565027544898,-0.756900667956522,-0.62351244665,-0.868824614782609
10,walking,0.278574076603774,-0.0211403335065217,-0.0930498962981132,-0.176840523588235,-0.140838177,-0.145400861285714,0.0732935725188889,0.114252244194286,0.0660512002515152,0.0301991204358974,-0.00135396446451612,0.106109932782097,-0.693385820466667,-0.683679485294118,-0.918039971754717,-0.941897258679245,-0.891272577692308,-0.763112798730769,-0.176153218252273,-0.269143052083721,-0.269939710084444,-0.25233715276,-0.419052780844445,-0.264472788297872,0.173709047189286,0.099862245969697,0.089291571362069,0.107952904228571,-0.00323298672285716,0.0347742852727273,0.0381876593228571,0.00152055341666666,0.0298075349444445,0.0415258130606061,-0.181928008204444,-0.214857116022727,0.0235665277142857,-0.0480410045,0.114981887181818,0.104023730783784,-0.0785424041648649,0.0393353520967742,0.0362198600829269,-0.0858020547,-0.0659428035,-0.0285651341388889,-0.283378481045652,-0.407611863934043,-0.429555408938776,-0.410271500581395,-0.235430472510638,-0.383136487619048,-0.544301063773585,-0.665535525306123,-0.570223572237255,-0.53005962214,-0.649315846595745,-0.614514756075472,-0.62913236436434,-0.643037907692308,-0.653360438461538,-0.721721515490196,-0.697406635529412,-0.633053966117647,-0.572337720384615,-0.574691906242308
10,walking_down,0.267121853404255,-0.02691951096,-0.0834300408222222,-0.168644540888372,-0.0994807505666667,-0.0474372843923077,0.0248820203730769,0.069196946213,0.0377986284642857,0.0491148366233333,0.0337392457074074,0.0157203641375,-0.249305802230556,-0.419107663682927,-0.628381712568182,-0.749122333636364,-0.713696364690476,-0.618609931333333,-0.287754546116279,-0.309343208790244,-0.358391556642857,-0.30383265262381,-0.321546986811111,-0.2066057677,0.0312481879580645,-0.0492048243416667,-0.151134152097222,-0.0951447358909091,-0.05894806517,-0.112529396677419,-0.105617546259259,0.0776169716545455,0.00382401109999999,-0.0492232552848485,-0.294171782231429,-0.153062001722222,-0.267223542121212,-0.104901205882353,-0.056343592772258,0.0614874102758621,-0.0120358974411765,-0.0407897778967742,-0.0237879513314286,-0.0549117509181818,-0.0674802103142857,-0.1207858402,-0.218954123217647,-0.188287737761707,-0.340836437615385,-0.320781739331429,-0.305454032348837,-0.347360943538462,-0.717546523148936,-0.742699739361702,-0.726667160851064,-0.765248431276596,-0.783929157021277,-0.778822485319149,-0.70494994106383,-0.744693794255319,-0.784612662978724,-0.799697393913044,-0.661990146666667,-0.619519353590909,-0.465903503414634,-0.378866798375
10,walking_up,0.29040159431579,-0.0265484531424242,-0.0957419339189189,-0.11543641028,0.286404865333333,-0.0565704692222222,0.056419146,0.12685170163528,0.0445407881041667,0.116639300606364,0.127666759772727,0.0806017213304348,0.20585639655,-0.195016594110714,-0.40023671844,-0.322582198931034,-0.499008009848485,-0.608708507857143,0.0300082497344444,-0.0313822767916667,0.0292838073095652,0.0864593616664,-0.000397462137931031,-0.121729230665385,0.0664093290538462,0.08160517887,0.0931200230814815,0.0884671495684211,0.215016102173913,0.141776125373913,-0.322371409333429,-0.381594039424242,0.01328296,0.0395260859230769,0.0594952866,-0.04538460978125,-0.330164007318182,-0.267143471064516,-0.293703498,-0.322738011612903,0.16804558925,0.219212933181818,0.1220723302676,0.082076377184,0.107290303952381,0.0949934830833334,-0.05042025908,-0.0622847681034483,-0.0921537024735714,-0.082249180788,0.0250550313548387,-0.14698817855,-0.251874159412121,-0.33374274183871,-0.371810601,-0.334100133181818,-0.417848951709677,-0.36077158118129,-0.273371843709677,-0.254867635212121,-0.360112816444444,-0.386621218434375,-0.52626719172973,-0.516866402363889,-0.700806612972973,-0.686379553763158
10,sitting,0.270612056481482,-0.0209839362158824,-0.092928817537037,-0.939151649462963,-0.944112910555556,-0.943197903666667,0.0170806875310345,0.136528120787879,0.0935089391615385,0.0217474684242424,0.0355326255361111,-0.00525561221052631,-0.867705474754717,-0.891211158679245,-0.876374453924528,-0.7103836224,-0.696771905195122,-0.373912894285714,-0.849455690697674,-0.494633527272727,-0.327804261,0.289514702702703,0.535625925,0.675785243947368,-0.0416620035135135,-0.136052395940541,-0.110465669885,-0.145159343477273,-0.175817338333333,-0.211578865563636,0.0388656699451613,0.0466783393589744,-0.12298499402381,-0.170447179819512,-0.8345605486,-0.811380662093023,-0.803239638612245,-0.704876600230769,0.173019908616944,0.0934976655892857,-0.131080608192105,-0.164805183194444,-0.194652877246191,-0.343657266342105,-0.285439021409524,-0.43080260941282,-0.464661813744681,-0.572471549282609,-0.595085255423077,-0.788113040612245,-0.775031134318519,-0.907827735686275,-0.994924097962963,-0.994436656851852,-0.994533784444444,-0.99408102037037,-0.992742527407407,-0.99192953962963,-0.993498988703704,-0.993720088333333,-0.974298538703704,-0.972964273148148,-0.879076585592593,-0.888156478126923,-0.437331028095238,-0.390233229564103
10,standing,0.276650300681818,-0.0200647588473684,-0.0948990461772727,-0.861368902272727,-0.939115284090909,-0.94080921,-0.00797173626923077,0.141603358608696,0.0651101877027027,-0.0639906775172414,0.027101121692963,-0.0196350176179412,-0.964897204285714,-0.774987153860465,-0.768491417631579,-0.494005296684211,-0.337834643235294,-0.146836973758621,-0.401664703548387,-0.110248055666667,-0.0473533803333334,0.216483943478261,0.423378632068966,-0.0089227796666667,-0.144337181321429,-0.0514039788611111,-0.198581779111111,-0.244092238018333,-0.337286777848485,-0.420499706942857,0.05106170602,0.005799981925,-0.190431296953529,-0.264035526325,-0.354685562857143,-0.315079505185185,-0.637747420395122,-0.5146322191425,-0.00159091100000001,0.109106091084,-0.460759961866667,-0.6246252686,-0.613596419657143,-0.58024651631579,-0.60580122,-0.589370563407317,-0.786166500119048,-0.863972916,-0.808451193232558,-0.884778818809524,-0.906232560476191,-0.897287017674419,-0.986497069090909,-0.9839060175,-0.983395043636364,-0.975645877954545,-0.976740182954545,-0.981190388636364,-0.980618225454545,-0.979231559772727,-0.956652999545455,-0.966809074318182,-0.697215269512195,-0.624967224010244,-0.620877207186047,-0.757267163923077
10,laying,0.280230574137931,-0.0254393617089286,-0.114151512056897,-0.938660354172414,-0.948908540517241,-0.957298253793103,0.118231580244444,0.194563357966667,0.183971141714286,0.0281447459756098,-0.054479677125,-0.0186965772619048,-0.654816238907408,-0.567544701288889,-0.312745036315789,-0.0996504403958333,-0.2454323625,0.140020533555556,0.273532962121212,0.411483113428571,0.23916775,-0.107309493829787,-0.531917595319149,-0.585580655849057,-0.0502569690263158,-0.0412246209953488,-0.213360838717872,-0.418095066209302,-0.529120990666667,-0.621623500211538,0.00857839928378379,0.0908228251942857,-0.114705095851064,-0.207462002566038,-0.345374344,0.174775784651163,-0.597383313322,-0.554781682311111,0.17286066939,0.148209048785385,-0.204120387853659,-0.377711879952381,-0.49750165654,-0.6843834465,-0.700831117818182,-0.821548494,-0.76628915854,-0.759439812206897,-0.913666489907407,-0.85367821154386,-0.918976921807018,-0.943374495172414,-0.992185659310345,-0.991034213275862,-0.988273160172414,-0.987231671724138,-0.984936582413793,-0.975926409655172,-0.993553213448276,-0.990266091724138,-0.970379006896552,-0.953806422189655,-0.854510577875,-0.774264812886793,-0.454403226038776,-0.43806329022449
11,walking,0.271821892881356,-0.0208416833496154,-0.0915979368,-0.385798937983051,-0.174751410085,-0.285987428342857,0.0836809316275862,0.0976403726142857,-0.00805911231333333,-0.0434240514473684,-0.0256841727659524,0.0135695206842105,-0.938067945254237,-0.947118444067797,-0.905106566101695,-0.824641064821429,-0.721162130982456,-0.5567603094,-0.539924912132,-0.410048718368889,-0.26940476981579,0.02925015209375,0.211063429411765,0.278938793931034,0.0372465566942857,0.0886511317631579,0.10337362,0.175451747351351,0.1208323030375,0.0672467457731707,0.0890665065333333,-0.108724250509091,-0.0512963481155556,-0.0732179240341463,-0.562736984206897,-0.611152231535714,-0.601820411818182,-0.676777861538462,0.0955754086882353,0.118785126864865,0.0875518991432432,0.0385427322674359,0.0451781345384615,-0.0329444916978261,-0.0449366363264706,-0.01616919166875,-0.364305236847826,-0.240490922710526,-0.04470270705,-0.0980363093913043,-0.0878513902439024,-0.0525405635408163,-0.82529437,-0.850784555932203,-0.866240621016949,-0.914966671694915,-0.924472121864407,-0.920909842542373,-0.786780272711864,-0.810650191864407,-0.886710355254237,-0.862716118305085,-0.597643685423729,-0.625910220508475,-0.420542593777778,-0.345619125
11,walking_down,0.263775859277778,-0.0362166541833333,-0.0940298502833333,-0.222046198148148,-0.1362713185625,-0.175190967553846,0.0807673315185185,0.0934067258631579,-0.0660651892195122,-0.133335622513514,-0.0343059976971429,-0.0303625948,-0.844789091960784,-0.794972774425926,-0.770296431615385,-0.646034948843137,-0.719897513195122,-0.333288623547826,-0.592883257924528,-0.64436520425,-0.337409871489362,-0.420075676785714,0.078524529975,0.0843728322727273,-0.018231141207037,-0.00957109180575,-0.0511952596241379,0.0464796402222222,-0.00431729119677419,-0.0409975945025,-0.0598151992647059,-0.0188296355,-0.047699637483871,-0.00466368597769232,-0.68388352238,-0.612502275,-0.669957119,-0.741199346170213,-0.00501410747058823,-0.0387676267428571,0.0171993630833333,-0.0421431823813954,-0.0910213880722222,-0.0349224562761905,-0.111545779804762,-0.172312228445455,-0.354997557714634,-0.153058119463,-0.151977882804651,-0.24367396954,-0.251237190667442,-0.160770348591837,-0.878441718888889,-0.859415007222222,-0.870271246666667,-0.886538959444444,-0.904166622777778,-0.896187593333333,-0.896178718888889,-0.899547545925926,-0.886946897037037,-0.829659876037037,-0.586443421576923,-0.607556571686275,-0.463491812045455,-0.506817698947368
11,walking_up,0.291605631956522,-0.0335096292709677,-0.0752960523306522,-0.0893132363210526,0.163898130740741,0.096213223468,-0.0250157238969697,0.0348745520538461,0.1619108979,0.0154691640625,0.0270197952083333,0.1850852398,0.00361078529411768,-0.284126525378378,-0.525180601025641,-0.641048896136364,-0.852515194222222,-0.873272963866667,-0.271953117474419,-0.317206129707692,-0.237522192133333,-0.344631939135135,-0.328754302789474,-0.234385937288571,0.0870076925269231,0.0365908795606061,-0.0128934861666667,0.00215236389310345,0.0153050221724138,-0.04483484534375,-0.00223879885714287,0.049997561359375,0.0144945940689655,0.0148796414375,-0.2997435929,-0.337072900610811,-0.249939821111111,0.0150164038888888,-0.0515260322,0.203771313060606,0.0165800852,-0.0486413270294118,-0.036350688796,0.054722702483871,-0.0315540381935484,-0.0243842389625,-0.274443814272727,-0.172692643987879,-0.0864741001771428,-0.199520353768571,-0.202903574314286,-0.269594264752778,-0.619216814130435,-0.661517876086957,-0.677894117826087,-0.62489344223913,-0.668284127978261,-0.674715914565217,-0.66104477,-0.671035799065217,-0.763963850434783,-0.76583191173913,-0.759717361266667,-0.725086496065217,-0.617024471413044,-0.662980991111111
11,sitting,0.276590197358491,-0.018682057336,-0.101151326867925,-0.93675899245283,-0.945059840754717,-0.948708660754717,-0.0130035817666667,0.195985001123529,0.0457671535216216,0.0578585790645161,0.0405011803051282,-0.0601453657941176,-0.785571930377359,-0.936067349622641,-0.866104834811321,-0.8247526576,-0.697290362478,-0.6460283455,-0.8262319934,-0.847521778837209,-0.475736331052632,-0.128414792647059,0.214069593225806,0.504195220344828,-0.00216604814848484,-0.00886725526190474,-0.0881529125937501,-0.046775819,-0.215581543914286,-0.234484725075,0.11475732475,0.0618023554647059,-0.0394119319722222,-0.0235878395095238,-0.729811118695652,-0.682065819555556,-0.731224810297872,-0.65820772324,0.160452806861111,0.109883757664286,-0.0986858616594595,-0.219664445408108,-0.279186196390244,-0.391483702813954,-0.552149159694444,-0.424174181826087,-0.684671846888889,-0.601458868913044,-0.626527443777778,-0.631194691196078,-0.7629160961875,-0.766185776980769,-0.989458373018868,-0.988120185660377,-0.989523677735849,-0.986735338301887,-0.985672956415094,-0.984032618113208,-0.994099400754717,-0.993024723584906,-0.982375672075472,-0.975467372264151,-0.820178896230189,-0.832636041923077,-0.65241944575,-0.622519870540909
11,standing,0.277715562765957,-0.0179865546304348,-0.106094550510638,-0.976584800638298,-0.969142497234042,-0.981448369148936,-0.0635589008033333,0.229451392526316,0.181575329974359,-0.0438655265342857,0.03877310905,0.0907961304540541,-0.945821985531915,-0.918412918297872,-0.736573224068182,-0.598239394684211,-0.383026795939394,-0.0584944592457143,-0.163424499444444,-0.0870946079166667,0.524176200333333,0.534856642272727,0.507554588484848,-0.155171895151515,0.00793985085294117,0.0122168216918919,-0.0382633128181818,-0.0112483013757576,-0.122980457714286,-0.296738892512195,0.181463170975,0.0644113983529412,-0.0202423406153846,-0.08368561575,-0.4962676290625,-0.0921996375757576,-0.750801272042222,-0.614128974976744,0.232016560209375,0.1472275019265,-0.296068389734146,-0.458840710202564,-0.541522470380488,-0.6503557668,-0.75563579927907,-0.863705663914894,-0.861546286234043,-0.916011243191489,-0.982734211777778,-0.936767970847826,-0.929394743191489,-0.971786423043478,-0.995418632553191,-0.992707295319149,-0.992378862978723,-0.989816214893617,-0.987560882978723,-0.989295414042553,-0.995941770212766,-0.993559320425532,-0.988523158085106,-0.988918355106383,-0.858751362521739,-0.847551461555556,-0.464964213930233,-0.568547999697675
11,laying,0.280592970877193,-0.0176598052315789,-0.108786578070175,-0.98477733,-0.972196873859649,-0.971311176842105,0.194500481410714,0.189322517175833,0.144093904310714,0.0991086764,-0.0370457320361111,-0.00124598566741936,-0.783766024421053,-0.817805212205357,-0.750934350358491,-0.60562938727451,-0.433033321388889,0.138787809714286,-0.307200502857143,0.460414493666667,0.842567057586207,0.838465408333333,0.6683231328125,0.208611757804878,-0.00247296181794873,0.0329170833052631,-0.0264395945416667,-0.232117064965957,-0.282368908161364,-0.387961369413044,0.100162545868571,0.0790315966216216,0.135157109740625,0.119292610302381,-0.821745345102041,-0.603086014878049,-0.883710817517857,-0.792106998363636,0.193066155084375,0.149863362558824,-0.158114959948649,-0.235452173761538,-0.275484074595556,-0.403300147078261,-0.53995797188,-0.567602530267857,-0.606352572846154,-0.731609127943636,-0.872683942490909,-0.895682750526316,-0.952059036842105,-0.973204427017544,-0.992752984561404,-0.992430490526316,-0.989299281754386,-0.986865336666667,-0.987920335087719,-0.984984831403509,-0.990808902807018,-0.993151012105263,-0.983563125438596,-0.982009115438597,-0.864227503035714,-0.825177427719298,-0.454284606022727,-0.48045400762449
